0.259707 0.423249 0.122226 0.28865 0.130113 0.109815 0.459153 0.42762 0.16322 0.224994 0.262617 0.336041 0.268393 0.360238 0.208127 0.36925 0.246673 0.392029 0.199811 0.202166 0.0937582 0.313042 0.416852 0.139173 0.271204 0.3419 0.561306 0.358879 0.503433 0.226514 0.3112 0.428302 0.201605 0.235933 0.286718 0.21507 0.241469 0.23141 0.25248 0.247643 0.287317 0.222425 0.209657 0.170136 0.160901 
0.41401 0.462439 0.124524 0.270951 0.144693 0.207576 0.0882189 0.270159 0.247582 0.218865 0.239426 0.306735 0.199562 0.192535 0.572085 0.164466 0.458365 0.485139 0.229317 0.15716 0.570278 0.281722 0.11899 0.405715 0.23199 0.255457 0.18695 0.486168 0.404307 0.155316 0.27845 0.278812 0.220965 0.197599 0.380152 0.270846 0.34857 0.23651 0.276866 0.205759 0.308689 0.202414 0.212006 0.192491 0.283582 
0.38532 0.356248 0.295563 0.132393 0.162125 0.280495 0.454171 0.600636 0.38186 0.415037 0.212377 0.331278 0.0844234 0.227371 0.245216 0.169569 0.18935 0.252243 0.315414 0.498512 0.226741 0.243742 0.284916 0.32093 0.265019 0.312804 0.231611 0.157958 0.132221 0.13902 0.23256 0.379893 0.265843 0.270518 0.325827 0.177174 0.243757 0.335491 0.218232 0.198142 0.32394 0.238589 0.246202 0.202369 0.212189 
0.285159 0.301035 0.628257 0.158162 0.315737 0.23794 0.288728 0.408163 0.469376 0.117189 0.212854 0.281907 0.273738 0.204439 0.255859 0.298953 0.347891 0.464449 0.227441 0.284719 0.250256 0.0696538 0.150451 0.319406 0.315231 0.287127 0.328828 0.276355 0.186901 0.165353 0.189292 0.274632 0.250153 0.408072 0.137781 0.365094 0.329872 0.253802 0.230161 0.313316 0.208237 0.182402 0.25805 0.205132 0.184395 
0.197027 0.112519 0.410023 0.203691 0.371955 0.0813599 0.239672 0.178078 0.262891 0.435783 0.379744 0.0721427 0.406687 0.186601 0.395028 0.350109 0.385231 0.184173 0.0714021 0.241358 0.192388 0.118163 0.248779 0.363669 0.238537 0.11165 0.366313 0.26661 0.183141 0.434274 0.232523 0.261755 0.362477 0.21039 0.294179 0.24923 0.155804 0.224219 0.224858 0.121316 0.288137 0.218818 0.274487 0.21985 0.186359 
0.0705799 0.109032 0.0429103 0.0318443 0.0642654 0.0380842 0.0141805 0.010459 0.00707318 0.00831626 0 0.00822048 0.00705377 0.0204281 0.0260651 0.0351689 0.0215912 0.014053 0.044343 0.0160328 0.0833063 0.0604459 0.073361 0.107654 0.109596 0.0996051 0.0520179 0.0940243 0.0693085 0.162756 0.0868869 0.139842 0.222995 0.0809058 0.191962 0.0556891 0.0334665 0.133751 0.16455 0.239674 0.225608 0.254398 0.223065 0.100654 0.134141 
0.0473482 0.0417702 0.0328644 0.0138935 0.0129609 0.0285727 0.0352405 0.030507 0.0102561 0.00846381 0.00484345 0.00176621 0.00278982 0.00638135 0.0170445 0.0223062 0.0495934 0.0772494 0.0414441 0.0524046 0.135925 0.0629011 0.0482937 0.0258532 0.0887608 0.0435539 0.0622637 0.189304 0.144512 0.0956914 0.185051 0.23308 0.212675 0.0793914 0.127284 0.179502 0.237266 0.244799 0.12616 0.138658 0.24823 0.198028 0.139748 0.216697 0.141218 
0.0306487 0.0295138 0.030916 0.0879545 0.0656191 0.0303984 0.0282039 0.0334358 0.0111145 0.00578297 0.0105337 0.00771644 0.0101539 0.00658085 0.0167995 0.036916 0.0263668 0.0237736 0.00900818 0.0211873 0.0670547 0.0480548 0.0337397 0.0217794 0.0668897 0.0400609 0.0750597 0.0268124 0.0812457 0.127319 0.0662275 0.0995649 0.145733 0.14325 0.201629 0.0373855 0.154509 0.13243 0.0731863 0.240447 0.138689 0.232909 0.229638 0.218952 0.241554 
0.066708 0.0146646 0.0233047 0.0391496 0.0396501 0.036549 0.0242367 0.0172425 0.0213228 0.00965296 0.00689775 0.00906842 0.00345213 0.00716904 0.0180888 0.0050853 0.0299494 0.0297586 0.0703624 0.0239546 0.0559635 0.0959954 0.117736 0.109598 0.054536 0.0619077 0.0534883 0.156008 0.138132 0.0295311 0.13395 0.10228 0.117136 0.221293 0.196324 0.173561 0.136284 0.0232616 0.163617 0.112342 0.172321 0.228122 0.150283 0.327286 0.202489 
0.0509683 0.0365605 0.127253 0.0708662 0.0468862 0.0421278 0.0353443 0.0215184 0.0268893 0.0261307 0.0261336 0.0183646 0.00819548 0.0100861 0.00767239 0.0137578 0.0318562 0.00959834 0.0605405 0.0108548 0.0436983 0.0794218 0.0205811 0.0268745 0.103992 0.102306 0.0313721 0.0682469 0.0827855 0.034638 0.0253753 0.0475027 0.0410234 0.0601715 0.217481 0.0794987 0.135783 0.120108 0.173849 0.119966 0.19585 0.214003 0.252993 0.0945024 0.176251 
0.10136 0.0529886 0.0425983 0.0306736 0.079087 0.0264587 0.0395502 0.0222005 0.0129219 0.0231035 0.0213912 0.0229508 0.00821009 0.0146882 0.0163716 0.00800421 0.0237422 0.0430004 0.0126569 0.0474657 0.0467903 0.0407248 0.10478 0.0831921 0.103297 0.11178 0.103827 0.12407 0.158395 0.0654557 0.0925956 0.155082 0.204179 0.046077 0.0939263 0.144265 0.17506 0.045968 0.258572 0.190423 0.228279 0.159011 0.153342 0.0903588 0.106804 
0.0448459 0.0175213 0.0730997 0.0728798 0.0209669 0.0397168 0.0480536 0.0450633 0.0304602 0.0281014 0.0102639 0.0160266 0.0117915 0.0145019 0.0253897 0.00707756 0.018364 0.0129121 0.0334103 0.0309139 0.0455752 0.0519915 0.033747 0.0526701 0.0677016 0.136515 0.0797384 0.0709084 0.137393 0.0612423 0.0800392 0.0439619 0.0501817 0.0220686 0.0452686 0.144894 0.120797 0.152382 0.0739087 0.14811 0.0404955 0.117153 0.147483 0.261263 0.23967 
0.0433148 0.0349155 0.0211896 0.0819548 0.0444856 0.0439708 0.0531557 0.0341818 0.0191074 0.0153281 0.0227805 0.0207411 0.0242934 0.0286836 0.0240082 0.015769 0.0337675 0.00437949 0.0210643 0.0342581 0.043541 0.0442838 0.0121595 0.0696296 0.108466 0.0414598 0.0818111 0.111914 0.11118 0.0274144 0.113905 0.113984 0.0735652 0.023954 0.0510971 0.0921685 0.0465403 0.0659499 0.120493 0.133777 0.272812 0.196516 0.190791 0.173954 0.266655 
0.0496336 0.0586634 0.0428772 0.042575 0.0388401 0.088063 0.0332653 0.0268654 0.0263879 0.0603763 0.0599984 0.018959 0.024853 0.0586887 0.00883299 0.0131304 0.0313414 0.0262666 0.0460401 0.0128497 0.0145716 0.0147595 0.0307694 0.0362718 0.11784 0.0629922 0.0162451 0.087658 0.0943502 0.0953836 0.0703571 0.106507 0.151956 0.168226 0.0916042 0.202144 0.159953 0.158672 0.0659399 0.130926 0.141088 0.145622 0.178043 0.104312 0.233313 
0.0427585 0.0792486 0.0677539 0.0442736 0.0840395 0.0849791 0.0632913 0.0830859 0.0215902 0.0588484 0.027567 0.0326196 0.0431069 0.0582605 0.0294526 0.0195612 0.0209829 0.025489 0.00472039 0.0382186 0.0383512 0.0338834 0.0320864 0.0960255 0.0337474 0.0355958 0.0415322 0.0847785 0.110524 0.150569 0.136553 0.105842 0.0340286 0.107731 0.150941 0.101384 0.0876172 0.111282 0.193675 0.137006 0.240927 0.145305 0.215633 0.0610776 0.270824 
0.0722476 0.121348 0.0301147 0.0654826 0.0825171 0.0284385 0.076945 0.0507751 0.0397366 0.0188553 0.0758982 0.0357768 0.0248193 0.0210443 0.0172713 0.0144472 0.0249084 0.012888 0.0181235 0.0586339 0.0260943 0.0478667 0.0621857 0.068284 0.0622636 0.0782054 0.0204352 0.0351386 0.0169991 0.118596 0.0174329 0.0781162 0.119665 0.0197545 0.0990961 0.105941 0.0733213 0.171633 0.11071 0.0250678 0.133217 0.158609 0.196909 0.104732 0.0463659 
0.0753301 0.0346852 0.0289738 0.0386579 0.0515655 0.0889746 0.0676657 0.0498236 0.056508 0.0445944 0.0179294 0.0267559 0.0326913 0.0118688 0.0458151 0.0296564 0.0277104 0.00780303 0.00697901 0.0203413 0.0259254 0.0214003 0.0104212 0.0537555 0.0613223 0.0786667 0.057258 0.0843225 0.0868913 0.0965069 0.116041 0.13013 0.0936365 0.0702284 0.108168 0.0812281 0.117222 0.19834 0.0738663 0.0776773 0.0309866 0.164438 0.218036 0.208944 0.156978 
0.0210972 0.128388 0.0598139 0.0381445 0.0497587 0.0366946 0.0365961 0.0719432 0.392312 0.0567319 0.0187384 0.0347335 0.0406593 0.0545829 0.0563738 0.0448129 0.0595936 0.0556645 0.0184858 0.0120182 0.0280733 0.0316131 0.0616418 0.0241259 0.0489694 0.0853984 0.054393 0.0630363 0.0446397 0.104273 0.0313983 0.124024 0.0718159 0.0203161 0.0381686 0.132995 0.122569 0.0131676 0.146661 0.0251456 0.162242 0.139723 0.154592 0.0459221 0.166913 
0.0484309 0.0316376 0.0439171 0.06593 0.0899077 0.0397356 0.115915 0.0528953 0.0854469 0.0687064 0.0693096 0.0370099 0.0792709 0.0308323 0.0339687 0.0293521 0.0296285 0.02563 0.0221929 0.0292301 0.0397796 0.0209493 0.00873775 0.0252296 0.0422408 0.0211918 0.0507864 0.0896094 0.0200002 0.0960548 0.0550708 0.0432143 0.0427713 0.0441679 0.0825344 0.054322 0.123653 0.0191026 0.122759 0.0194468 0.191746 0.139602 0.128374 0.136192 0.182665 
0.0843604 0.0542294 0.167297 0.110332 0.0395335 0.0478066 0.0547513 0.0538466 0.105666 0.0543425 0.078521 0.0258959 0.0474048 0.0253161 0.0234315 0.0451237 0.0358619 0.0686047 0.0135602 0.0482122 0.0503651 0.0665083 0.054121 0.0276238 0.0449399 0.047004 0.0135572 0.0359346 0.0628698 0.0350208 0.00804583 0.0591786 0.0650122 0.0377629 0.0856177 0.0939588 0.076619 0.102989 0.149814 0.133388 0.171719 0.0265323 0.177984 0.128744 0.0601191 
0.139678 0.138045 0.0670238 0.101845 0.125657 0.0868316 0.0874493 0.0781444 0.0505853 0.110769 0.032679 0.0607043 0.025964 0.0350421 0.0470825 0.0391477 0.0155143 0.0720578 0.0233894 0.0329217 0.0386623 0.0609297 0.0259367 0.0492487 0.0524945 0.0388823 0.00285196 0.0569775 0.0362034 0.00796243 0.0223801 0.101873 0.0795996 0.107063 0.125587 0.0226757 0.0944998 0.0300042 0.0817969 0.0752336 0.0288393 0.0733085 0.0380975 0.0801637 0.102938 
0.0728952 0.142551 0.0992411 0.0627803 0.0682664 0.0969315 0.0469201 0.0744624 0.0945851 0.0346653 0.0387668 0.0817818 0.0754688 0.0691462 0.0572692 0.0761558 0.0415537 0.0310899 0.0400087 0.0367685 0.0165071 0.031874 0.0417139 0.0287934 0.00642095 0.0449683 0.0180523 0.0497907 0.0552191 0.0515911 0.0854655 0.0366018 0.0317999 0.0413638 0.0469059 0.0620627 0.155054 0.0318469 0.013698 0.0482611 0.0541803 0.117525 0.140692 0.0444084 0.124097 
0.104055 0.0853351 0.0990307 0.0890145 0.0841783 0.138734 0.0729892 0.0422042 0.123175 0.0482182 0.0884715 0.0792593 0.0754891 0.0454949 0.0727423 0.0432311 0.0446038 0.0534919 0.0409454 0.0237287 0.0309645 0.0192404 0.0368912 0.0406031 0.0115067 0.0593181 0.0231541 0.0616407 0.0123176 0.0328398 0.0398232 0.0204757 0.0518721 0.0327491 0.0808957 0.0636843 0.063027 0.0143458 0.0906161 0.0317313 0.031687 0.090152 0.0778799 0.090866 0.114512 
0.105526 0.152903 0.0905265 0.142456 0.0491166 0.0772899 0.0909901 0.0956979 0.041159 0.0234925 0.0901219 0.0476512 0.0452645 0.0751544 0.0491614 0.064242 0.0465091 0.0213913 0.0546114 0.0803167 0.0435323 0.0619801 0.0414799 0.028192 0.0263737 0.0208491 0.00437054 0.0526615 0.0273395 0.0219618 0.0137816 0.0601024 0.0715564 0.0423343 0.070667 0.0886706 0.057546 0.0480872 0.0710062 0.0417969 0.0779593 0.0946327 0.120529 0.0609597 0.098478 
0.0780638 0.0535832 0.062552 0.078347 0.0898383 0.0598472 0.0940691 0.0668203 0.0720746 0.0551224 0.106467 0.0356405 0.0665668 0.027951 0.0927103 0.0398428 0.0674717 0.0715224 0.017738 0.0521227 0.095061 0.0214563 0.0717975 0.0872872 0.0271843 0.0277791 0.0312883 0.00451571 0.0303105 0.0102391 0.0302575 0.0107755 0.0386599 0.0622215 0.0415649 0.0381617 0.0695193 0.0222779 0.030088 0.051078 0.0180545 0.0212579 0.0461059 0.0677685 0.045145 
0.150451 0.103246 0.0621232 0.0921184 0.0411406 0.0358066 0.105671 0.0664373 0.0873399 0.0516844 0.0711082 0.0691177 0.0577309 0.0750604 0.0512544 0.061774 0.0536619 0.0500446 0.0670265 0.0265181 0.0863564 0.0918317 0.0368296 0.0377488 0.0367821 0.0353308 0.050562 0.0366184 0.0117341 0.00778261 0.00187475 0.0205738 0.0565621 0.0209931 0.0530817 0.0367934 0.0381887 0.0479563 0.0389047 0.0545253 0.0467756 0.0392762 0.0578874 0.0900537 0.0690346 
0.146258 0.115263 0.0962729 0.0437883 0.155671 0.0983395 0.0771674 0.123771 0.1208 0.0563517 0.0315818 0.041755 0.0794855 0.0561019 0.0924669 0.0669864 0.0784469 0.0500381 0.0461417 0.033303 0.0367245 0.0283543 0.023637 0.0322558 0.0205826 0.00918703 0.0389332 0.0222532 0.0207667 0.036149 0.0242306 0.010241 0.0374873 0.0125742 0.0109709 0.0187348 0.02737 0.0120766 0.0602789 0.0356761 0.0555514 0.0843673 0.0246382 0.0409547 0.0374959 
0.105225 0.121156 0.103724 0.110964 0.133656 0.125028 0.0695773 0.132369 0.0569476 0.0880559 0.112391 0.175993 0.0386148 0.06624 0.0436697 0.0654074 0.0578108 0.124992 0.0682514 0.0539617 0.0435108 0.0152691 0.0248364 0.0754361 0.0113815 0.0273346 0.0137695 0.0226897 0.0199792 0.0337624 0.0244536 0.0142333 0.00942946 0.00904902 0.018884 0.024525 0.059684 0.0381472 0.0218868 0.0318474 0.0343677 0.0204384 0.0324063 0.0876089 0.0285352 
0.140078 0.0862248 0.0760119 0.136718 0.0395597 0.0750728 0.0879255 0.12423 0.115468 0.0489199 0.160608 0.0498655 0.0447948 0.0387965 0.144344 0.43272 0.0481898 0.0630698 0.069156 0.0516148 0.0753413 0.0415357 0.05227 0.0513169 0.0232213 0.0422107 0.0545472 0.0299261 0.0929776 0.0163824 0.0110539 0.0295338 0.0153244 0.0208589 0.00997017 0.013539 0.015647 0.0150945 0.0258082 0.0367762 0.0461585 0.055522 0.0199542 0.0667208 0.0675353 
0.147137 0.0785222 0.180939 0.221441 0.0811725 0.0442068 0.0638969 0.102439 0.0733658 0.06016 0.145358 0.249269 0.056048 0.0533917 0.0310648 0.106087 0.0958669 0.0996976 0.0274276 0.0741754 0.0951798 0.03609 0.142253 0.136096 0.022476 0.0300395 0.0214291 0.0228039 0.0242121 0.00929774 0.0621668 0.0114133 0.0096119 0.00524709 0.0063725 0.00521496 0.00791489 0.0126995 0.0154468 0.0259547 0.0100884 0.0102514 0.0121784 0.0358797 0.0446336 
0.061087 0.0758351 0.18459 0.0904499 0.122722 0.0947555 0.110517 0.0799502 0.14651 0.149968 0.111006 0.0610252 0.0534899 0.131357 0.0436019 0.0750376 0.0515643 0.0451354 0.0417745 0.0580664 0.0646237 0.030561 0.100987 0.0403401 0.0354486 0.0325438 0.0224575 0.0363703 0.0505872 0.0281635 0.0163493 0.0324523 0.0118905 0.0107696 0.00588775 0 0.00578496 0.00983785 0.0194077 0.00523851 0.0253551 0.0157911 0.0377907 0.0443162 0.0655445 
0.206849 0.130642 0.0961907 0.156541 0.196461 0.405401 0.167854 0.15336 0.0500302 0.0525153 0.0925922 0.18583 0.0575256 0.0874315 0.0844854 0.0562598 0.127327 0.0308012 0.0765665 0.0463351 0.0774789 0.056206 0.045361 0.0569121 0.032935 0.0714863 0.0643451 0.0565307 0.0492707 0.0198194 0.0230003 0.0344302 0.00970099 0.0172216 0.0131156 0.0108011 0.00605603 0.00497385 0.0204886 0.0322359 0.0240065 0.0608112 0.0264082 0.0362467 0.0542456 
0.17699 0.0814898 0.0664085 0.108847 0.146964 0.0655924 0.0881747 0.0878306 0.16152 0.165455 0.154247 0.0366411 0.190542 0.0738894 0.117081 0.0687085 0.0970679 0.151486 0.145182 0.0947066 0.0659309 0.0391941 0.0253343 0.103388 0.0945978 0.0348684 0.0723588 0.0448555 0.036358 0.01078 0.0491862 0.0371959 0.0457211 0.0102299 0.017594 0.0114023 0.0109356 0.0143823 0.0197828 0.0149815 0.00724686 0.0329338 0.0461726 0.0333254 0.0523161 
0.0564315 0.0680707 0.164753 0.138097 0.0561062 0.195458 0.130723 0.107035 0.0360389 0.0491971 0.193119 0.0947644 0.0678358 0.0381681 0.0671022 0.0686993 0.102173 0.0284398 0.115197 0.0657595 0.0431966 0.0359473 0.0208976 0.0543886 0.0403549 0.0166787 0.039953 0.0597116 0.0841373 0.0136123 0.0191898 0.0285387 0.0283078 0.0145152 0.0124652 0.0130098 0.0135642 0.00584762 0.0275469 0.0319111 0.0132615 0.0440145 0.0228669 0.0416457 0.0162678 
0.184542 0.0485333 0.154882 0.237308 0.238512 0.114848 0.0842171 0.151741 0.0549642 0.138621 0.235822 0.165654 0.158517 0.059116 0.116283 0.0584971 0.128188 0.156774 0.0425368 0.0615142 0.0454955 0.0394304 0.0450902 0.0337155 0.109749 0.0475211 0.0299306 0.0595665 0.0449633 0.0144512 0.0270091 0.0428564 0.02518 0.0222784 0.00787912 0.00540132 0.0318447 0.0206509 0.0379864 0.00398877 0.0367518 0.0303256 0.0158159 0.0256817 0.0459373 
0.229551 0.140925 0.148519 0.199624 0.0946954 0.199704 0.123556 0.140212 0.0714745 0.0729752 0.178699 0.0979735 0.0651485 0.0683153 0.17594 0.121202 0.0877453 0.0537935 0.0565122 0.143296 0.0651599 0.0993395 0.105794 0.0414414 0.0245506 0.024276 0.0139726 0.0517693 0.0215602 0.0684986 0.0357032 0.0569109 0.0327996 0.0583685 0.0342907 0.022955 0.0207135 0.0276094 0.0507034 0.043191 0.0846747 0.0237702 0.0222816 0.0167682 0.0788187 
0.273851 0.0757998 0.225516 0.251037 0.168036 0.169547 0.151369 0.0582329 0.218361 0.117756 0.163166 0.0871977 0.147773 0.138596 0.308751 0.0594051 0.0905944 0.0492017 0.159664 0.0560395 0.0962062 0.0911229 0.176385 0.0405235 0.0465347 0.053771 0.0246104 0.0174292 0.0964987 0.0749187 0.0347647 0.0793527 0.0135332 0.0445116 0.0309868 0.0455045 0.0536349 0.0269475 0.0285965 0.0333035 0.0155886 0.0520646 0.0192699 0.0702377 0.0287337 
0.127685 0.128227 0.0646263 0.0505455 0.036072 0.0656144 0.0954162 0.126033 0.232419 0.0707167 0.316228 0.0588578 0.272992 0.249776 0.118386 0.0393543 0.108987 0.0672753 0.124517 0.0951216 0.0998935 0.123656 0.0653271 0.0943813 0.0369456 0.130717 0.0833762 0.0506727 0.0471684 0.0790319 0.0842811 0.0205909 0.0482531 0.0220766 0.0511866 0.0306432 0.0118649 0.0873665 0.0238969 0.0530687 0.0364502 0.0173623 0.055461 0.0555872 0.0493384 
0.215109 0.196798 0.161991 0.105549 0.0745602 0.0706387 0.133381 0.12267 0.0748498 0.0849563 0.252397 0.0657511 0.144435 0.0612668 0.123241 0.0993163 0.204132 0.157052 0.081609 0.0630019 0.126301 0.0881379 0.0819448 0.0399312 0.0880208 0.0825792 0.0907003 0.033472 0.05023 0.0807841 0.0531764 0.0801533 0.0441281 0.0693241 0.0518943 0.0518244 0.0393621 0.0169537 0.0135755 0.0266642 0.0511331 0.0513476 0.0215393 0.0213994 0.0459619 
0.067628 0.273391 0.207785 0.117787 0.0885339 0.135481 0.111501 0.116327 0.18643 0.130133 0.173764 0.112837 0.284918 0.0907526 0.0926375 0.0776137 0.0645385 0.0804037 0.144005 0.113909 0.0712506 0.127612 0.0526457 0.110119 0.0443865 0.12494 0.0509896 0.0738272 0.0674362 0.0758692 0.0568754 0.0759288 0.0566072 0.0623585 0.0772171 0.0879114 0.0787276 0.0451287 0.0371699 0.0459063 0.0253175 0.06856 0.0181644 0.049074 0.0726542 
